wavelength [nm],absorbance
591.28413, 0.02830370
591.29913, 0.03075524
591.31413, 0.03333755
591.32913, 0.03604849
591.34413, 0.03888478
591.35914, 0.04184193
591.37414, 0.04491418
591.38914, 0.04809447
591.40414, 0.05137445
591.41914, 0.05474442
591.43414, 0.05819336
591.44914, 0.06170896
591.46415, 0.06527767
591.47915, 0.06888473
591.49415, 0.07251430
591.50915, 0.07614950
591.52415, 0.07977255
591.53915, 0.08336494
591.55416, 0.08690751
591.56916, 0.09038066
591.58416, 0.09376451
591.59916, 0.09703910
591.61416, 0.10018456
591.62916, 0.10318133
591.64416, 0.10601034
591.65917, 0.10865325
591.67417, 0.11109259
591.68917, 0.11331202
591.70417, 0.11529647
591.71917, 0.11703232
591.73417, 0.11850757
591.74917, 0.11971195
591.76418, 0.12063707
591.77918, 0.12127650
591.79418, 0.12162587
591.80918, 0.12168289
591.82418, 0.12144738
591.83918, 0.12092128
591.85419, 0.12010864
591.86919, 0.11901552
591.88419, 0.11764996
591.89919, 0.11602188
591.91419, 0.11414293
591.92919, 0.11202636
591.94419, 0.10968689
591.95920, 0.10714052
591.97420, 0.10440435
591.98920, 0.10149637
592.00420, 0.09843531
592.01920, 0.09524040
592.03420, 0.09193120
592.04920, 0.08852738
592.06421, 0.08504853
592.07921, 0.08151400
592.09421, 0.07794271
592.10921, 0.07435301
592.12421, 0.07076251
592.13921, 0.06718794
592.15422, 0.06364510
592.16922, 0.06014868
592.18422, 0.05671226
592.19922, 0.05334820
592.21422, 0.05006759
592.22922, 0.04688027
592.24422, 0.04379480
592.25923, 0.04081845
592.27423, 0.03795723
592.28923, 0.03521593
592.30423, 0.03259818
592.31923, 0.03010647
592.33423, 0.02774224
592.34923, 0.02550595
592.36424, 0.02339713
592.37924, 0.02141451
592.39424, 0.01955605
592.40924, 0.01781908
592.42424, 0.01620031
592.43924, 0.01469600
592.45425, 0.01330198
592.46925, 0.01201373
592.48425, 0.01082649
592.49925, 0.00973530
592.51425, 0.00873508
592.52925, 0.00782067
592.54425, 0.00698689
592.55926, 0.00622861
592.57426, 0.00554076
592.58926, 0.00491838
592.60426, 0.00435666
592.61926, 0.00385095
592.63426, 0.00339679
592.64926, 0.00298992
592.66427, 0.00262630
592.67927, 0.00230212
592.69427, 0.00201379
592.70927, 0.00175794
592.72427, 0.00153145
592.73927, 0.00133143
592.75428, 0.00115517
592.76928, 0.00100022
592.78428, 0.00086431
592.79928, 0.00074536
592.81428, 0.00064150
592.82928, 0.00055100
592.84428, 0.00047233
592.85929, 0.00040409
592.87429, 0.00034503
592.88929, 0.00029402
592.90429, 0.00025005
592.91929, 0.00021224
592.93429, 0.00017980
592.94929, 0.00015202
592.96430, 0.00012828
592.97930, 0.00010803
592.99430, 0.00009081
593.00930, 0.00007618
593.02430, 0.00006378
593.03930, 0.00005330
593.05431, 0.00004445
593.06931, 0.00003700
593.08431, 0.00003074
593.09931, 0.00002549
593.11431, 0.00002109
593.12931, 0.00001742
593.14431, 0.00001436
593.15932, 0.00001181
593.17432, 0.00000970
593.18932, 0.00000795
593.20432, 0.00000650
593.21932, 0.00000530
593.23432, 0.00000432
593.24932, 0.00000351
593.26433, 0.00000285
593.27933, 0.00000231
593.29433, 0.00000186
593.30933, 0.00000150
593.32433, 0.00000121
593.33933, 0.00000097
593.35434, 0.00000078
593.36934, 0.00000062
593.38434, 0.00000050
593.39934, 0.00000040
593.41434, 0.00000031
593.42934, 0.00000025
593.44434, 0.00000020
593.45935, 0.00000016
593.47435, 0.00000012
593.48935, 0.00000010
593.50435, 0.00000008
593.51935, 0.00000006
593.53435, 0.00000005
593.54935, 0.00000004
593.56436, 0.00000003
593.57936, 0.00000002
593.59436, 0.00000002
593.60936, 0.00000001
593.62436, 0.00000001
593.63936, 0.00000001
593.65437, 0.00000001
593.66937, 0.00000001
593.68437, 0.00000000
593.69937, 0.00000000
593.71437, 0.00000000
593.72937, 0.00000000
593.74437, 0.00000000
593.75938, 0.00000000
593.77438, 0.00000000
593.78938, 0.00000001
593.80438, 0.00000001
593.81938, 0.00000001
593.83438, 0.00000001
593.84938, 0.00000002
593.86439, 0.00000002
593.87939, 0.00000003
593.89439, 0.00000004
593.90939, 0.00000005
593.92439, 0.00000006
593.93939, 0.00000008
593.95440, 0.00000011
593.96940, 0.00000014
593.98440, 0.00000018
593.99940, 0.00000023
594.01440, 0.00000029
594.02940, 0.00000038
594.04440, 0.00000048
594.05941, 0.00000061
594.07441, 0.00000078
594.08941, 0.00000100
594.10441, 0.00000126
594.11941, 0.00000159
594.13441, 0.00000201
594.14941, 0.00000253
594.16442, 0.00000318
594.17942, 0.00000398
594.19442, 0.00000496
594.20942, 0.00000618
594.22442, 0.00000768
594.23942, 0.00000952
594.25443, 0.00001177
594.26943, 0.00001452
594.28443, 0.00001786
594.29943, 0.00002192
594.31443, 0.00002683
594.32943, 0.00003276
594.34443, 0.00003990
594.35944, 0.00004848
594.37444, 0.00005876
594.38944, 0.00007104
594.40444, 0.00008568
594.41944, 0.00010307
594.43444, 0.00012368
594.44944, 0.00014805
594.46445, 0.00017678
594.47945, 0.00021056
594.49445, 0.00025018
594.50945, 0.00029651
594.52445, 0.00035055
594.53945, 0.00041341
594.55446, 0.00048634
594.56946, 0.00057072
594.58446, 0.00066807
594.59946, 0.00078010
594.61446, 0.00090866
594.62946, 0.00105578
594.64446, 0.00122369
594.65947, 0.00141480
594.67447, 0.00163170
594.68947, 0.00187721
594.70447, 0.00215432
594.71947, 0.00246621
594.73447, 0.00281629
594.74947, 0.00320812
594.76448, 0.00364544
594.77948, 0.00413215
594.79448, 0.00467227
594.80948, 0.00526996
594.82448, 0.00592945
594.83948, 0.00665501
594.85449, 0.00745094
594.86949, 0.00832151
594.88449, 0.00927090
594.89949, 0.01030317
594.91449, 0.01142220
594.92949, 0.01263159
594.94449, 0.01393468
594.95950, 0.01533440
594.97450, 0.01683324
594.98950, 0.01843319
595.00450, 0.02013563
595.01950, 0.02194131
595.03450, 0.02385025
595.04950, 0.02586169
595.06451, 0.02797403
595.07951, 0.03018475
595.09451, 0.03249042
595.10951, 0.03488660
595.12451, 0.03736786
595.13951, 0.03992772
595.15452, 0.04255869
595.16952, 0.04525221
595.18452, 0.04799876
595.19952, 0.05078779
595.21452, 0.05360786
595.22952, 0.05644665
595.24452, 0.05929102
595.25953, 0.06212716
595.27453, 0.06494066
595.28953, 0.06771659
595.30453, 0.07043969
595.31953, 0.07309448
595.33453, 0.07566537
595.34953, 0.07813688
595.36454, 0.08049373
595.37954, 0.08272102
595.39454, 0.08480442
595.40954, 0.08673027
595.42454, 0.08848574
595.43954, 0.09005903
595.45455, 0.09143942
595.46955, 0.09261745
595.48455, 0.09358500
595.49955, 0.09433540
595.51455, 0.09486351
595.52955, 0.09516574
595.54455, 0.09524016
595.55956, 0.09508644
595.57456, 0.09470592
595.58956, 0.09410155
595.60456, 0.09327787
595.61956, 0.09224093
595.63456, 0.09099827
595.64956, 0.08955876
595.66457, 0.08793253
595.67957, 0.08613088
595.69457, 0.08416607
595.70957, 0.08205128
595.72457, 0.07980036
595.73957, 0.07742779
595.75458, 0.07494843
595.76958, 0.07237743
595.78458, 0.06973003
595.79958, 0.06702146
595.81458, 0.06426678
595.82958, 0.06148074
595.84458, 0.05867765
595.85959, 0.05587130
595.87459, 0.05307482
595.88959, 0.05030061
595.90459, 0.04756025
595.91959, 0.04486448
595.93459, 0.04222307
595.94959, 0.03964488
595.96460, 0.03713777
595.97960, 0.03470860
595.99460, 0.03236327
596.00960, 0.03010667
596.02460, 0.02794278
596.03960, 0.02587463
596.05461, 0.02390439
596.06961, 0.02203338
596.08461, 0.02026218
596.09961, 0.01859061
596.11461, 0.01701786
596.12961, 0.01554251
596.14461, 0.01416261
596.15962, 0.01287575
596.17462, 0.01167912
596.18962, 0.01056957
596.20462, 0.00954365
596.21962, 0.00859772
596.23462, 0.00772795
596.24962, 0.00693041
596.26463, 0.00620108
596.27963, 0.00553594
596.29463, 0.00493096
596.30963, 0.00438216
596.32463, 0.00388564
596.33963, 0.00343760
596.35464, 0.00303436
596.36964, 0.00267238
596.38464, 0.00234828
596.39964, 0.00205884
596.41464, 0.00180101
596.42964, 0.00157193
596.44464, 0.00136889
596.45965, 0.00118941
596.47465, 0.00103113
596.48965, 0.00089191
596.50465, 0.00076975
596.51965, 0.00066283
596.53465, 0.00056949
596.54965, 0.00048818
596.56466, 0.00041755
596.57966, 0.00035633
596.59466, 0.00030341
596.60966, 0.00025777
596.62466, 0.00021850
596.63966, 0.00018479
596.65467, 0.00015594
596.66967, 0.00013129
596.68467, 0.00011029
596.69967, 0.00009245
596.71467, 0.00007731
596.72967, 0.00006451
596.74467, 0.00005370
596.75968, 0.00004461
596.77468, 0.00003697
596.78968, 0.00003057
596.80468, 0.00002522
596.81968, 0.00002076
596.83468, 0.00001705
596.84968, 0.00001397
596.86469, 0.00001142
596.87969, 0.00000932
596.89469, 0.00000758
596.90969, 0.00000616
596.92469, 0.00000499
596.93969, 0.00000403
596.95470, 0.00000325
596.96970, 0.00000262
596.98470, 0.00000210
596.99970, 0.00000168
597.01470, 0.00000134
597.02970, 0.00000107
597.04470, 0.00000085
597.05971, 0.00000068
597.07471, 0.00000054
597.08971, 0.00000042
597.10471, 0.00000033
597.11971, 0.00000026
597.13471, 0.00000021
597.14971, 0.00000016
597.16472, 0.00000013
597.17972, 0.00000010
597.19472, 0.00000008
597.20972, 0.00000006
597.22472, 0.00000005
597.23972, 0.00000004
597.25473, 0.00000003
597.26973, 0.00000002
597.28473, 0.00000002
597.29973, 0.00000001
597.31473, 0.00000001
597.32973, 0.00000001
597.34473, 0.00000001
597.35974, 0.00000000
597.37474, 0.00000000
597.38974, 0.00000000
597.40474, 0.00000000
597.41974, 0.00000000
597.43474, 0.00000000
597.44974, 0.00000000
597.46475, 0.00000000
597.47975, 0.00000000
597.49475, 0.00000000
597.50975, 0.00000000
597.52475, 0.00000000
597.53975, 0.00000000
597.55476, 0.00000000
597.56976, 0.00000000
597.58476, 0.00000001
597.59976, 0.00000001
597.61476, 0.00000001
597.62976, 0.00000001
597.64476, 0.00000002
597.65977, 0.00000002
597.67477, 0.00000003
597.68977, 0.00000004
597.70477, 0.00000005
597.71977, 0.00000006
597.73477, 0.00000008
597.74977, 0.00000010
597.76478, 0.00000013
597.77978, 0.00000017
597.79478, 0.00000022
597.80978, 0.00000028
597.82478, 0.00000036
597.83978, 0.00000046
597.85479, 0.00000058
597.86979, 0.00000074
597.88479, 0.00000093
597.89979, 0.00000118
597.91479, 0.00000148
597.92979, 0.00000186
597.94479, 0.00000233
597.95980, 0.00000291
597.97480, 0.00000363
597.98980, 0.00000451
598.00480, 0.00000560
598.01980, 0.00000692
598.03480, 0.00000855
598.04980, 0.00001052
598.06481, 0.00001293
598.07981, 0.00001584
598.09481, 0.00001936
598.10981, 0.00002361
598.12481, 0.00002872
598.13981, 0.00003484
598.15482, 0.00004217
598.16982, 0.00005092
598.18482, 0.00006133
598.19982, 0.00007369
598.21482, 0.00008832
598.22982, 0.00010560
598.24482, 0.00012595
598.25983, 0.00014985
598.27483, 0.00017786
598.28983, 0.00021058
598.30483, 0.00024872
598.31983, 0.00029304
598.33483, 0.00034443
598.34983, 0.00040384
598.36484, 0.00047234
598.37984, 0.00055111
598.39484, 0.00064146
598.40984, 0.00074479
598.42484, 0.00086268
598.43984, 0.00099679
598.45485, 0.00114894
598.46985, 0.00132111
598.48485, 0.00151538
598.49985, 0.00173400
598.51485, 0.00197934
598.52985, 0.00225392
598.54485, 0.00256036
598.55986, 0.00290142
598.57486, 0.00327994
598.58986, 0.00369887
598.60486, 0.00416120
598.61986, 0.00467000
598.63486, 0.00522835
598.64986, 0.00583930
598.66487, 0.00650589
598.67987, 0.00723108
598.69487, 0.00801772
598.70987, 0.00886849
598.72487, 0.00978590
598.73987, 0.01077220
598.75488, 0.01182938
598.76988, 0.01295905
598.78488, 0.01416248
598.79988, 0.01544048
598.81488, 0.01679339
598.82988, 0.01822102
598.84488, 0.01972263
598.85989, 0.02129684
598.87489, 0.02294166
598.88989, 0.02465439
598.90489, 0.02643166
598.91989, 0.02826939
598.93489, 0.03016274
598.94989, 0.03210619
598.96490, 0.03409346
598.97990, 0.03611759
598.99490, 0.03817094
599.00990, 0.04024523
599.02490, 0.04233159
599.03990, 0.04442060
599.05491, 0.04650238
599.06991, 0.04856663
599.08491, 0.05060275
599.09991, 0.05259992
599.11491, 0.05454715
599.12991, 0.05643345
599.14491, 0.05824789
599.15992, 0.05997971
599.17492, 0.06161845
599.18992, 0.06315404
599.20492, 0.06457690
599.21992, 0.06587807
599.23492, 0.06704927
599.24992, 0.06808302
599.26493, 0.06897271
599.27993, 0.06971266
599.29493, 0.07029820
599.30993, 0.07072573
599.32493, 0.07099273
599.33993, 0.07109780
599.35494, 0.07104068
599.36994, 0.07082222
599.38494, 0.07044441
599.39994, 0.06991031
599.41494, 0.06922405
599.42994, 0.06839073
599.44494, 0.06741640
599.45995, 0.06630798
599.47495, 0.06507314
599.48995, 0.06372027
599.50495, 0.06225835
599.51995, 0.06069686
599.53495, 0.05904565
599.54995, 0.05731492
599.56496, 0.05551500
599.57996, 0.05365635
599.59496, 0.05174940
599.60996, 0.04980450
599.62496, 0.04783178
599.63996, 0.04584110
599.65497, 0.04384199
599.66997, 0.04184355
599.68497, 0.03985439
599.69997, 0.03788260
599.71497, 0.03593571
599.72997, 0.03402063
599.74497, 0.03214366
599.75998, 0.03031044
599.77498, 0.02852597
599.78998, 0.02679460
599.80498, 0.02512004
599.81998, 0.02350538
599.83498, 0.02195307
599.84998, 0.02046503
599.86499, 0.01904259
599.87999, 0.01768657
599.89499, 0.01639732
599.90999, 0.01517473
599.92499, 0.01401831
599.93999, 0.01292717
599.95500, 0.01190013
599.97000, 0.01093571
599.98500, 0.01003218
600.00000, 0.00918763
600.01500, 0.00839996
600.03000, 0.00766693
600.04500, 0.00698622
600.06001, 0.00635540
600.07501, 0.00577203
600.09001, 0.00523363
600.10501, 0.00473771
600.12001, 0.00428182
600.13501, 0.00386353
600.15002, 0.00348048
600.16502, 0.00313034
600.18002, 0.00281089
600.19502, 0.00251997
600.21002, 0.00225551
600.22502, 0.00201553
600.24002, 0.00179817
600.25503, 0.00160163
600.27003, 0.00142425
600.28503, 0.00126442
600.30003, 0.00112068
600.31503, 0.00099162
600.33003, 0.00087595
600.34503, 0.00077247
600.36004, 0.00068006
600.37504, 0.00059767
600.39004, 0.00052435
600.40504, 0.00045922
600.42004, 0.00040147
600.43504, 0.00035036
600.45005, 0.00030520
600.46505, 0.00026538
600.48005, 0.00023033
600.49505, 0.00019954
600.51005, 0.00017254
600.52505, 0.00014891
600.54005, 0.00012827
600.55506, 0.00011028
600.57006, 0.00009463
600.58506, 0.00008103
600.60006, 0.00006926
600.61506, 0.00005907
600.63006, 0.00005028
600.64506, 0.00004271
600.66007, 0.00003621
600.67507, 0.00003063
600.69007, 0.00002586
600.70507, 0.00002178
600.72007, 0.00001831
600.73507, 0.00001536
600.75008, 0.00001286
600.76508, 0.00001074
600.78008, 0.00000895
600.79508, 0.00000744
600.81008, 0.00000617
600.82508, 0.00000511
600.84008, 0.00000422
600.85509, 0.00000348
600.87009, 0.00000286
600.88509, 0.00000235
600.90009, 0.00000192
600.91509, 0.00000157
600.93009, 0.00000128
600.94509, 0.00000104
600.96010, 0.00000084
600.97510, 0.00000068
600.99010, 0.00000055
601.00510, 0.00000044
601.02010, 0.00000036
601.03510, 0.00000029
601.05011, 0.00000023
601.06511, 0.00000018
601.08011, 0.00000014
601.09511, 0.00000011
601.11011, 0.00000009
601.12511, 0.00000007
601.14011, 0.00000006
601.15512, 0.00000004
601.17012, 0.00000003
601.18512, 0.00000003
601.20012, 0.00000002
601.21512, 0.00000002
601.23012, 0.00000001
601.24512, 0.00000001
601.26013, 0.00000001
601.27513, 0.00000001
601.29013, 0.00000000
601.30513, 0.00000000
601.32013, 0.00000000
601.33513, 0.00000000
601.35014, 0.00000000
601.36514, 0.00000000
601.38014, 0.00000000
601.39514, 0.00000000
601.41014, 0.00000000
601.42514, 0.00000001
601.44014, 0.00000001
601.45515, 0.00000001
601.47015, 0.00000001
601.48515, 0.00000001
601.50015, 0.00000002
601.51515, 0.00000002
601.53015, 0.00000003
601.54515, 0.00000004
601.56016, 0.00000005
601.57516, 0.00000007
601.59016, 0.00000009
601.60516, 0.00000011
601.62016, 0.00000014
601.63516, 0.00000018
601.65017, 0.00000023
601.66517, 0.00000030
601.68017, 0.00000038
601.69517, 0.00000048
601.71017, 0.00000061
601.72517, 0.00000077
601.74017, 0.00000097
601.75518, 0.00000121
601.77018, 0.00000152
601.78518, 0.00000190
601.80018, 0.00000236
601.81518, 0.00000294
601.83018, 0.00000364
601.84518, 0.00000450
601.86019, 0.00000556
601.87519, 0.00000684
601.89019, 0.00000840
601.90519, 0.00001029
601.92019, 0.00001257
601.93519, 0.00001532
601.95020, 0.00001863
601.96520, 0.00002259
601.98020, 0.00002734
601.99520, 0.00003300
602.01020, 0.00003973
602.02520, 0.00004772
602.04020, 0.00005718
602.05521, 0.00006834
602.07021, 0.00008148
602.08521, 0.00009692
602.10021, 0.00011500
602.11521, 0.00013612
602.13021, 0.00016073
602.14521, 0.00018932
602.16022, 0.00022246
602.17522, 0.00026076
602.19022, 0.00030492
602.20522, 0.00035569
602.22022, 0.00041391
602.23522, 0.00048049
602.25023, 0.00055643
602.26523, 0.00064282
602.28023, 0.00074082
602.29523, 0.00085169
602.31023, 0.00097680
602.32523, 0.00111759
602.34023, 0.00127558
602.35524, 0.00145241
602.37024, 0.00164977
602.38524, 0.00186944
602.40024, 0.00211329
602.41524, 0.00238321
602.43024, 0.00268118
602.44524, 0.00300919
602.46025, 0.00336925
602.47525, 0.00376340
602.49025, 0.00419364
602.50525, 0.00466195
602.52025, 0.00517024
602.53525, 0.00572035
602.55026, 0.00631400
602.56526, 0.00695278
602.58026, 0.00763810
602.59526, 0.00837120
602.61026, 0.00915307
602.62526, 0.00998447
602.64026, 0.01086586
602.65527, 0.01179739
602.67027, 0.01277889
602.68527, 0.01380979
602.70027, 0.01488918
602.71527, 0.01601570
602.73027, 0.01718760
602.74527, 0.01840268
602.76028, 0.01965830
602.77528, 0.02095137
602.79028, 0.02227836
602.80528, 0.02363529
602.82028, 0.02501778
602.83528, 0.02642099
602.85029, 0.02783975
602.86529, 0.02926849
602.88029, 0.03070133
602.89529, 0.03213211
602.91029, 0.03355442
602.92529, 0.03496165
602.94029, 0.03634707
602.95530, 0.03770384
602.97030, 0.03902511
602.98530, 0.04030405
603.00030, 0.04153393
603.01530, 0.04270816
603.03030, 0.04382040
603.04530, 0.04486454
603.06031, 0.04583483
603.07531, 0.04672590
603.09031, 0.04753282
603.10531, 0.04825116
603.12031, 0.04887698
603.13531, 0.04940694
603.15032, 0.04983827
603.16532, 0.05016885
603.18032, 0.05039716
603.19532, 0.05052234
603.21032, 0.05054419
603.22532, 0.05046314
603.24032, 0.05028029
603.25533, 0.04999732
603.27033, 0.04961653
603.28533, 0.04914079
603.30033, 0.04857351
603.31533, 0.04791859
603.33033, 0.04718039
603.34533, 0.04636367
603.36034, 0.04547356
603.37534, 0.04451550
603.39034, 0.04349518
603.40534, 0.04241848
603.42034, 0.04129145
603.43534, 0.04012022
603.45035, 0.03891095
603.46535, 0.03766980
603.48035, 0.03640289
603.49535, 0.03511619
603.51035, 0.03381557
603.52535, 0.03250667
603.54035, 0.03119494
603.55536, 0.02988555
603.57036, 0.02858340
603.58536, 0.02729307
603.60036, 0.02601883
603.61536, 0.02476461
603.63036, 0.02353397
603.64536, 0.02233012
603.66037, 0.02115592
603.67537, 0.02001386
603.69037, 0.01890607
603.70537, 0.01783436
603.72037, 0.01680016
603.73537, 0.01580463
603.75038, 0.01484857
603.76538, 0.01393252
603.78038, 0.01305674
603.79538, 0.01222125
603.81038, 0.01142582
603.82538, 0.01067004
603.84038, 0.00995327
603.85539, 0.00927476
603.87039, 0.00863357
603.88539, 0.00802865
603.90039, 0.00745888
603.91539, 0.00692301
603.93039, 0.00641975
603.94539, 0.00594776
603.96040, 0.00550568
603.97540, 0.00509210
603.99040, 0.00470565
604.00540, 0.00434492
604.02040, 0.00400856
604.03540, 0.00369521
604.05041, 0.00340358
604.06541, 0.00313239
604.08041, 0.00288041
604.09541, 0.00264647
604.11041, 0.00242943
604.12541, 0.00222823
604.14041, 0.00204185
604.15542, 0.00186930
604.17042, 0.00170969
604.18542, 0.00156215
604.20042, 0.00142585
604.21542, 0.00130006
604.23042, 0.00118403
604.24542, 0.00107711
604.26043, 0.00097867
604.27543, 0.00088811
604.29043, 0.00080488
604.30543, 0.00072847
604.32043, 0.00065840
604.33543, 0.00059422
604.35044, 0.00053549
604.36544, 0.00048183
604.38044, 0.00043286
604.39544, 0.00038823
604.41044, 0.00034763
604.42544, 0.00031074
604.44044, 0.00027728
604.45545, 0.00024698
604.47045, 0.00021958
604.48545, 0.00019486
